id,revenue,main_genre,decade,is_top_genre,is_major_company
77198,1400000,Comedy,1930,False,True
150249,2199000,Comedy,1930,False,False
43899,3064000,Adventure,1930,False,False
26323,1237000,Crime,1930,False,True
82106,1281000,Crime,1930,False,False
405607,150,Comedy,1930,False,False
43894,2057000,Music,1930,False,False
53863,831000,Comedy,1930,False,False
229,2000000,Drama,1930,True,True
43896,950000,Crime,1930,False,False
196693,69,Drama,1930,True,True
43886,770000,Comedy,1930,False,False
3080,3202000,Comedy,1930,False,False
70881,1439000,Drama,1930,True,False
43887,620000,Drama,1930,True,False
12311,4460000,Adventure,1930,False,False
31866,497000,Comedy,1930,False,False
3082,1800000,Comedy,1930,False,False
28292,2727000,Comedy,1930,False,False
81116,359009,Comedy,1930,False,True
14615,1300000,Crime,1930,False,False
43881,5273000,Drama,1930,True,False
112618,670000,Comedy,1930,False,False
43875,1276000,Drama,1930,True,False
37658,2750000,Drama,1930,True,True
20325,2600000,Comedy,1930,False,False
112284,2019000,Drama,1930,True,False
13562,684200,Comedy,1930,False,True
43884,2736000,Drama,1930,True,True
108348,583000,Drama,1930,True,False
14588,3165000,Comedy,1930,False,False
26252,155895,Crime,1930,False,False
155751,502000,Comedy,1930,False,False
259325,783000,Drama,1930,True,False
91727,1015000,Mystery,1930,False,False
31530,2168000,Comedy,1930,False,False
249799,1576000,Drama,1930,True,False
45800,3252000,Drama,1930,True,False
52029,1601000,Drama,1930,True,False
43864,1762000,Comedy,1930,False,False
112885,1200000,Comedy,1930,False,False
14675,3000000,Comedy,1930,False,True
66473,1465000,Comedy,1930,False,False
408,184925486,Fantasy,1930,False,False
43159,1003000,Music,1930,False,False
22657,951801,Drama,1930,True,False
114079,2736000,Drama,1930,True,False
119645,1700000,Romance,1930,False,False
33630,1206000,Comedy,1930,False,False
10907,3981000,Adventure,1930,False,True
43839,4000000,Drama,1930,True,True
43846,2247000,Comedy,1930,False,False
34106,7433101,Comedy,1930,False,True
29872,1731000,Comedy,1930,False,False
206480,964404,Romance,1930,False,False
24965,2807000,Adventure,1930,False,False
995,1103757,Western,1930,False,False
18651,1825000,Drama,1930,True,False
36488,1975000,Comedy,1930,False,False
309625,474286,Romance,1930,False,False
630,33754967,Adventure,1930,False,False
22490,2270000,Comedy,1930,False,False
3083,9600000,Comedy,1930,False,True
351828,60,Comedy,1930,False,False
14589,2223000,Comedy,1930,False,False
1859,2279000,Comedy,1930,False,False
770,402352579,Drama,1930,True,False
31685,6877900,Drama,1930,True,False
10895,84300000,Animation,1940,False,False
37956,684374,Drama,1940,True,False
596,1591000,Drama,1940,True,True
17836,2372567,Action,1940,False,True
223,7592465,Mystery,1940,False,False
43824,2500000,Drama,1940,True,False
41463,2057000,Comedy,1940,False,False
43808,2623000,Comedy,1940,False,False
16933,1596000,Drama,1940,True,True
26201,2000000,Action,1940,False,True
55604,5000000,Adventure,1940,False,False
84127,60,Comedy,1940,False,False
914,11000000,Comedy,1940,False,False
756,76411819,Animation,1940,False,False
28423,659600,Romance,1940,False,True
24197,1400000,Comedy,1940,False,False
413211,31,Comedy,1940,False,False
442778,59967,Animation,1940,False,True
32574,2000000,Comedy,1940,False,True
43705,689253,Drama,1940,True,True
90034,2094,Animation,1940,False,False
15,23218000,Mystery,1940,False,False
20644,2000000,Comedy,1940,False,False
86604,1628000,Comedy,1940,False,False
16442,16361885,History,1940,False,True
963,1772000,Mystery,1940,False,True
43266,6000000,Drama,1940,True,True
11360,1600000,Animation,1940,False,False
11462,4500000,Mystery,1940,False,False
14590,2301000,Comedy,1940,False,False
43800,1300000,Adventure,1940,False,False
16305,1200000,Adventure,1940,False,True
29884,2641000,Comedy,1940,False,False
1061979,100,Drama,1940,True,False
198,1500000,Comedy,1940,False,False
182303,675000,Comedy,1940,False,False
31997,1250000,Thriller,1940,False,True
16703,1000000,Crime,1940,False,True
65546,515000,Mystery,1940,False,False
19388,1783000,Crime,1940,False,True
219424,375000,Romance,1940,False,False
27367,13500000,Drama,1940,True,False
42825,2321000,Crime,1940,False,False
28426,1040000,Adventure,1940,False,True
3170,267447150,Animation,1940,False,False
14906,1135000,Animation,1940,False,False
27017,4371000,Music,1940,False,False
43167,2647000,Comedy,1940,False,False
29882,5727000,Action,1940,False,True
25508,4000000,Horror,1940,False,False
52983,1400000,Drama,1940,True,True
60488,3453416,Action,1940,False,True
98493,3355000,Romance,1940,False,False
289,10462500,Drama,1940,True,True
22613,5075000,Action,1940,False,False
48993,3900000,Comedy,1940,False,False
59964,1606624,Fantasy,1940,False,False
55238,3669000,Drama,1940,True,True
60216,1200000,Thriller,1940,False,True
23051,3460000,War,1940,False,True
69204,3305000,Comedy,1940,False,True
27854,17800000,Drama,1940,True,True
43515,2185000,Comedy,1940,False,False
22779,788000,Animation,1940,False,False
43514,3621000,Comedy,1940,False,True
42886,2704000,Comedy,1940,False,False
32858,1090000,Horror,1940,False,True
43306,5363000,Drama,1940,True,False
22871,4544000,War,1940,False,True
13321,1000000,War,1940,False,True
27628,2000000,Comedy,1940,False,True
17661,16300000,Comedy,1940,False,True
28425,1669226,Horror,1940,False,True
996,2500000,Crime,1940,False,True
43546,6892000,Comedy,1940,False,False
120747,2350000,Adventure,1940,False,True
123665,4627000,Drama,1940,True,False
85574,3600000,Drama,1940,True,False
226766,600000,Comedy,1940,False,False
84084,2000000,Drama,1940,True,True
43501,1827000,Adventure,1940,False,False
1939,2000000,Drama,1940,True,True
409388,61000,Drama,1940,True,False
909,7566000,Comedy,1940,False,False
14594,2814000,Comedy,1940,False,False
22584,3650000,Adventure,1940,False,True
17641,5840000,Drama,1940,True,False
35849,1798500,Thriller,1940,False,True
2457,1457,Drama,1940,True,False
43610,9132000,Drama,1940,True,False
26654,3707000,Thriller,1940,False,True
13669,3000000,Comedy,1940,False,True
17889,7500000,Comedy,1940,False,False
42295,2500000,Drama,1940,True,True
307,1000000,Drama,1940,True,False
3309,5638000,Crime,1940,False,True
4886,1000000,Crime,1940,False,True
4174,7000000,Thriller,1940,False,False
26243,1500000,Crime,1940,False,True
36635,1110000,Crime,1940,False,True
43498,1791000,Fantasy,1940,False,False
28580,11000000,Drama,1940,True,True
17058,2948500,Drama,1940,True,True
32430,21300000,Comedy,1940,False,False
292503,2559000,Comedy,1940,False,False
240417,200000000,Documentary,1940,False,False
27452,2800000,Mystery,1940,False,False
44100,3250000,War,1940,False,False
16090,2750000,Crime,1940,False,True
26286,3000000,Drama,1940,True,True
3767,6000000,Romance,1940,False,True
25736,5086000,Crime,1940,False,False
20246,322000000,Thriller,1940,False,False
27033,3250000,Drama,1940,True,True
303,24500000,Thriller,1940,False,False
910,4900000,Crime,1940,False,True
44042,732000,Drama,1940,True,True
3088,2750000,Western,1940,False,True
25502,2300000,Drama,1940,True,True
44098,4327000,Drama,1940,True,False
13850,65000000,Family,1940,False,False
18700,6724000,Music,1940,False,False
1841,2657000,Mystery,1940,False,False
1585,9644124,Drama,1940,True,False
43483,2359000,Comedy,1940,False,False
887,23650000,Drama,1940,True,False
263013,2657000,Drama,1940,True,False
32275,20400000,Western,1940,False,False
19335,1750000,Crime,1940,False,True
33478,2365000,Comedy,1940,False,False
452261,2350000,Western,1940,False,True
87531,4689000,Drama,1940,True,False
11881,2700000,Comedy,1940,False,True
175386,3303000,Western,1940,False,True
119102,1513000,Comedy,1940,False,False
308486,718000,Mystery,1940,False,False
28120,1300000,Crime,1940,False,False
62720,2690000,Mystery,1940,False,True
121357,7000000,Adventure,1940,False,True
14595,2305000,Comedy,1940,False,False
192501,1648000,Comedy,1940,False,False
27437,5550000,Comedy,1940,False,False
16227,3430000,Romance,1940,False,True
44532,9704,Drama,1940,True,False
49842,152961,Drama,1940,True,False
108688,5186000,Drama,1940,True,False
33667,7800000,Drama,1940,True,True
3766,1564609,Mystery,1940,False,True
31667,2100000,Mystery,1940,False,False
3090,4307000,Adventure,1940,False,True
1580,2200000,Thriller,1940,False,True
43456,2100000,Drama,1940,True,False
111960,834332,Comedy,1940,False,False
35032,2956000,Romance,1940,False,False
37347,3000000,Western,1940,False,False
3073,4812444,Comedy,1940,False,True
237197,6339,Animation,1940,False,True
43449,3225000,Comedy,1940,False,True
3089,9012000,Western,1940,False,False
29966,88,Action,1940,False,False
5156,436655,Drama,1940,True,False
32850,1129000,Thriller,1940,False,False
123661,240689,Drama,1940,True,False
34233,4772000,Action,1940,False,True
29244,2841000,Western,1940,False,False
29885,4421000,Comedy,1940,False,False
25918,2500000,Drama,1940,True,False
209937,915000,Adventure,1940,False,False
27563,2896000,Drama,1940,True,True
20278,1500000,Comedy,1940,False,False
56131,2889000,Action,1940,False,True
88288,1850000,Comedy,1940,False,True
121074,3205000,Drama,1940,True,False
39314,1950000,Adventure,1940,False,False
32552,2713000,Comedy,1940,False,True
45184,2016000,Drama,1940,True,False
1092,1226098,Thriller,1940,False,False
15794,3483000,Crime,1940,False,True
28571,2300000,Drama,1940,True,True
4175,1500000,Drama,1940,True,False
35896,1738000,Drama,1940,True,True
13909,5400000,Western,1940,False,False
286499,1700000,Comedy,1940,False,False
25431,9470000,Comedy,1940,False,False
31516,4428000,Romance,1940,False,False
15497,3225000,War,1940,False,True
29993,11500000,Drama,1940,True,True
18712,7800000,War,1950,False,False
11224,263591415,Family,1950,False,False
1978,1900000,Thriller,1950,False,True
493856,250000,Drama,1950,True,False
78019,60,Drama,1950,True,False
110669,2039000,Music,1950,False,True
25209,8000000,Action,1950,False,False
238616,1626000,Comedy,1950,False,False
1453596,11000,Documentary,1950,False,False
25392,5000000,Science Fiction,1950,False,False
14551,2250000,Western,1950,False,False
42767,4526000,Comedy,1950,False,False
6646,4419657,Adventure,1950,False,False
599,5000000,Drama,1950,True,True
548,96568,Crime,1950,False,False
43390,3357000,Music,1950,False,False
705,8400000,Drama,1950,True,True
84132,60,Drama,1950,True,False
348900,110000,Family,1950,False,False
921543,100000,Drama,1950,True,False
26712,2873000,Drama,1950,True,False
197785,1150000,Drama,1950,True,True
285959,1550000,Drama,1950,True,True
18646,3900000,Comedy,1950,False,False
72479,1144000,Crime,1950,False,True
496672,100000,Drama,1950,True,False
25673,7000000,Drama,1950,True,True
845,7000000,Crime,1950,False,True
25364,1300000,Drama,1950,True,True
17820,11000000,Romance,1950,False,False
12092,57200000,Animation,1950,False,False
948872,100000,Drama,1950,True,False
33673,2000000,Thriller,1950,False,False
27263,620000,Mystery,1950,False,False
16380,1600000,Science Fiction,1950,False,True
702,8000000,Drama,1950,True,True
2769,6981000,Comedy,1950,False,False
828,1850000,Drama,1950,True,True
217202,480,Drama,1950,True,False
114081,3550000,Drama,1950,True,False
11620,21037000,Drama,1950,True,False
104394,1200000,Drama,1950,True,False
80596,110372,Drama,1950,True,False
921557,100000,Comedy,1950,False,False
488,10750000,Romance,1950,False,False
46192,4007000,Adventure,1950,False,False
27191,36000000,Drama,1950,True,True
208974,2000000,Drama,1950,True,False
43366,1982000,Music,1950,False,False
872,7200000,Comedy,1950,False,False
33454,6746000,Adventure,1950,False,False
5000,10188,Drama,1950,True,False
288,8000000,Western,1950,False,False
3109,3800000,Romance,1950,False,False
26175,10878000,Adventure,1950,False,False
207300,1,Adventure,1950,False,True
24008,2000000,Comedy,1950,False,True
99691,1485000,Crime,1950,False,False
205463,1600000,War,1950,False,False
3782,55240,Drama,1950,True,False
28971,1000000,Drama,1950,True,False
701861,500000,Comedy,1950,False,False
32499,3373000,Drama,1950,True,False
921563,100000,Comedy,1950,False,False
77645,1100000,Western,1950,False,False
19997,8500000,Thriller,1950,False,True
10693,87404651,Animation,1950,False,False
91245,2362000,Drama,1950,True,False
438810,225831,Music,1950,False,False
24018,10158,Drama,1950,True,False
33472,1250000,Comedy,1950,False,False
16535,4905000,Drama,1950,True,True
18573,23800000,Horror,1950,False,True
3110,20000000,Drama,1950,True,True
149473,50000,Drama,1950,True,False
523271,10000000,Comedy,1950,False,False
19483,1600000,Horror,1950,False,True
35073,5000000,Drama,1950,True,False
43353,1000000,Science Fiction,1950,False,False
759,5300000,Comedy,1950,False,True
3023,2616000,Comedy,1950,False,True
29376,3500000,Comedy,1950,False,False
718473,100000,Drama,1950,True,False
804,12000000,Romance,1950,False,True
11426,30500000,War,1950,False,True
29912,36000000,Drama,1950,True,True
62753,1400000,War,1950,False,False
156566,1300000,Western,1950,False,True
10973,1300000,Adventure,1950,False,False
154093,1400000,Western,1950,False,True
65994,3373,Adventure,1950,False,True
346,346300,Action,1950,False,False
256758,2294000,Drama,1950,True,False
29057,117000,Science Fiction,1950,False,False
521,3000000,Thriller,1950,False,True
199436,450000,Drama,1950,True,False
654,9600000,Crime,1950,False,True
10178,21750000,Drama,1950,True,True
718466,100000,Music,1950,False,False
16563,5000000,Comedy,1950,False,False
567,37034514,Thriller,1950,False,True
114499,1750000,Documentary,1950,False,False
24973,15000000,History,1950,False,True
6620,10000000,Comedy,1950,False,True
3111,4335968,Drama,1950,True,True
20174,250000,Action,1950,False,False
1678,2250000,Thriller,1950,False,False
57575,4940000,Drama,1950,True,False
43196,3978000,Comedy,1950,False,False
65212,3200000,Drama,1950,True,True
173,28200000,Adventure,1950,False,False
80241,1829000,Adventure,1950,False,False
14554,3788000,Thriller,1950,False,False
921828,100000,Drama,1950,True,False
191428,25,Music,1950,False,False
15919,3000000,Drama,1950,True,False
934,460000,Crime,1950,False,False
25952,1000000,Science Fiction,1950,False,True
1679,1952653,Science Fiction,1950,False,False
18030,726000,Mystery,1950,False,False
40761,1100000,Science Fiction,1950,False,True
326993,88,Comedy,1950,False,False
831,1700000,Science Fiction,1950,False,True
10653,12000000,Comedy,1950,False,True
40578,6000000,War,1950,False,True
50363,2000000,Drama,1950,True,False
10340,36359037,Family,1950,False,False
20942,1700000,Crime,1950,False,True
5996,3000000,Comedy,1950,False,True
381,8750000,Mystery,1950,False,True
5801,536364,Drama,1950,True,False
17640,2374000,Comedy,1950,False,False
63618,4000000,Adventure,1950,False,True
37317,5000000,Western,1950,False,True
11219,7000000,Comedy,1950,False,True
18612,2500000,Crime,1950,False,True
221,4500000,Drama,1950,True,True
43317,3800000,Comedy,1950,False,True
4825,6874673,Comedy,1950,False,False
541,4350000,Drama,1950,True,False
925947,105000,Comedy,1950,False,False
191227,1,Drama,1950,True,False
921836,10000,Drama,1950,True,False
11549,3000000,Horror,1950,False,False
830,3250000,Science Fiction,1950,False,False
302086,100000,Drama,1950,True,False
18983,2000000,Science Fiction,1950,False,False
193742,91,Drama,1950,True,False
28528,1350000,Drama,1950,True,True
574,11300000,Thriller,1950,False,True
40494,14400000,Drama,1950,True,False
10339,10400000,Adventure,1950,False,True
16520,21300000,Drama,1950,True,True
28000,3360000,Drama,1950,True,False
11706,12500000,Drama,1950,True,True
26030,41010,Drama,1950,True,False
15265,48980,Comedy,1950,False,False
354293,105,Comedy,1950,False,False
24010,7270000,Comedy,1950,False,True
69605,4300000,Drama,1950,True,False
6844,122700000,Drama,1950,True,True
84567,1520000,Action,1950,False,True
897,170215,Drama,1950,True,False
559375,1671,Drama,1950,True,False
2897,42000000,Adventure,1950,False,False
1712,32855818,Drama,1950,True,True
43311,2760000,Comedy,1950,False,False
39833,9000000,Drama,1950,True,True
43258,8000000,Drama,1950,True,False
8420,33000000,Drama,1950,True,False
38171,4300000,Drama,1950,True,True
22527,2000000,Crime,1950,False,True
19742,1333289,Horror,1950,False,False
3777,13422,Drama,1950,True,False
27623,1000000,Horror,1950,False,False
99795,144,Drama,1950,True,False
389,1000000,Drama,1950,True,False
985039,100,War,1950,False,False
95359,1520000,Comedy,1950,False,False
3079,8000000,Horror,1950,False,False
152992,1750000,Drama,1950,True,True
18299,2000000,Comedy,1950,False,False
22201,11750000,Western,1950,False,True
37373,5000000,Drama,1950,True,True
43228,2000000,Drama,1950,True,False
134355,950000,Comedy,1950,False,False
976,2500000,Drama,1950,True,False
8356,3800000,Drama,1950,True,True
145691,1707000,Western,1950,False,False
37311,2500000,Romance,1950,False,True
4945,1415000,Drama,1950,True,False
14837,6344,Western,1950,False,True
19426,752045,Drama,1950,True,False
826,44908000,Drama,1950,True,True
33734,7000000,Drama,1950,True,True
110336,2000000,Horror,1950,False,False
15697,4000000,Drama,1950,True,False
3208,310000,Horror,1950,False,False
106833,3700000,Comedy,1950,False,True
35926,1250000,Crime,1950,False,False
80255,20000000,Drama,1950,True,False
51166,8000000,Comedy,1950,False,False
25848,2200000,Adventure,1950,False,False
37257,9000000,Drama,1950,True,False
65488,9080000,Drama,1950,True,False
718425,100000,Drama,1950,True,False
39435,1600000,Western,1950,False,True
500431,100000,Romance,1950,False,False
1093,263404,Crime,1950,False,False
921947,100000,Drama,1950,True,False
258127,405000,History,1950,False,False
176216,665000,Drama,1950,True,False
17352,36800000,Music,1950,False,True
1480,2247500,Crime,1950,False,False
33731,3000000,Drama,1950,True,True
17281,13200000,Comedy,1950,False,False
18724,480000,Horror,1950,False,False
11868,3500000,Horror,1950,False,False
426,7797728,Mystery,1950,False,True
253032,100,Drama,1950,True,False
42661,20311,Action,1950,False,False
11815,3000000,Science Fiction,1950,False,True
172237,600000,Crime,1950,False,False
261,17570324,Drama,1950,True,False
94533,2015000,Western,1950,False,False
8851,4000000,Horror,1950,False,False
12501,3500000,Drama,1950,True,False
29393,5000000,Horror,1950,False,False
25633,2380000,Crime,1950,False,False
155752,610000,Comedy,1950,False,False
271413,100000,Music,1950,False,False
272140,100000,Romance,1950,False,False
71041,4673,Adventure,1950,False,False
790314,2000000,War,1950,False,False
10882,51600000,Fantasy,1950,False,False
301,5800000,Western,1950,False,True
15944,17658000,Comedy,1950,False,False
239,25000000,Comedy,1950,False,False
43051,2500000,Action,1950,False,False
43096,1500000,Comedy,1950,False,True
896,134241,Drama,1950,True,False
37412,1700000,Western,1950,False,True
5544,3193,Drama,1950,True,False
110924,1690,Comedy,1950,False,False
27029,12800000,Drama,1950,True,True
43109,1000000,Horror,1950,False,False
93,8000000,Crime,1950,False,True
37066,750000,Crime,1950,False,False
213,13275000,Mystery,1950,False,False
76863,3745000,Comedy,1950,False,False
4952,18750000,Comedy,1950,False,False
193388,200000,Drama,1950,True,False
224119,3000000,Fantasy,1950,False,False
665,164000000,Action,1950,False,False
9660,6800000,Comedy,1950,False,False
11571,10000000,Adventure,1950,False,True
14698,9000000,Thriller,1950,False,True
29996,12200000,History,1950,False,False
272432,100000,Adventure,1960,False,False
31417,58656,Drama,1960,True,False
439,19647000,Comedy,1960,False,False
11656,700000,Drama,1960,True,False
29259,33187,Crime,1960,False,False
19414,5150000,Comedy,1960,False,False
11167,83957,Horror,1960,False,False
31102,3750000,Comedy,1960,False,False
43039,8000000,Comedy,1960,False,False
2134,5902,Thriller,1960,False,False
49966,16366,Drama,1960,True,False
11773,2175000,Horror,1960,False,False
284,25000000,Comedy,1960,False,False
539,32000000,Horror,1960,False,False
22013,10400000,Drama,1960,True,False
15788,10000000,Comedy,1960,False,True
23439,1450000,Horror,1960,False,False
43041,2750000,Adventure,1960,False,False
39779,9200000,Drama,1960,True,False
299,2800000,Crime,1960,False,True
133715,2000000,Action,1960,False,True
921981,100000,Drama,1960,True,False
966,4905000,Western,1960,False,False
12617,7400000,Mystery,1960,False,False
967,60000000,History,1960,False,False
11209,7900000,Western,1960,False,False
1941,21750000,War,1960,False,False
18973,7100000,Comedy,1960,False,False
18639,2000000,Western,1960,False,True
18444,40356000,Adventure,1960,False,False
25767,6000000,Comedy,1960,False,False
43049,3500000,Comedy,1960,False,False
22386,14170000,Comedy,1960,False,False
1057464,100,Drama,1960,True,False
359627,100000,Drama,1960,True,False
271758,100000,Romance,1960,False,False
272412,100000,Crime,1960,False,False
817609,100000,Adventure,1960,False,False
587464,105000,Adventure,1960,False,False
272664,105000,Drama,1960,True,False
12230,85000000,Adventure,1960,False,False
11536,8200000,Western,1960,False,False
921984,100000,Drama,1960,True,False
18647,4300000,Western,1960,False,False
1295439,13790,Action,1960,False,False
10911,28900000,War,1960,False,True
28284,4200000,Drama,1960,True,True
19186,29650385,Comedy,1960,False,False
4497,679244,Drama,1960,True,False
43020,350000,History,1960,False,False
2160,7000000,Adventure,1960,False,True
84249,26517,Drama,1960,True,False
39410,2237760,Action,1960,False,False
28501,2000000,Horror,1960,False,False
31522,100655,Comedy,1960,False,False
990,7600000,Drama,1960,True,True
164,9500000,Comedy,1960,False,True
36362,14483352,Drama,1960,True,False
18228,4200000,Comedy,1960,False,True
1725,43656822,Crime,1960,False,False
16372,1200000,Horror,1960,False,True
430,4000000,Comedy,1960,False,False
248,5000000,Comedy,1960,False,False
821,10000000,Drama,1960,True,False
20139,3000000,Drama,1960,True,False
40894,16937969,Comedy,1960,False,False
29235,1250000,Horror,1960,False,False
33765,581138,Drama,1960,True,False
11349,103000000,Thriller,1960,False,True
202875,32200,Comedy,1960,False,False
11697,8000000,Western,1960,False,True
124138,212200,Comedy,1960,False,False
1162,2500000,Drama,1960,True,False
31287,3274,Horror,1960,False,False
802,9250000,Drama,1960,True,False
41521,4000000,Family,1960,False,True
13671,8000000,Comedy,1960,False,True
898,3100000,Crime,1960,False,False
1680,12550000,Action,1960,False,False
62655,2500000,Drama,1960,True,False
1626,24517,Drama,1960,True,False
9289,50100000,War,1960,False,True
122845,66023,Western,1960,False,False
982,7700000,Thriller,1960,False,False
43011,5450000,Adventure,1960,False,True
646,59567035,Adventure,1960,False,False
11897,50000000,Western,1960,False,False
485103,100000,Drama,1960,True,False
11085,13680000,Adventure,1960,False,False
43012,4000000,Adventure,1960,False,False
76344,3000000,Romance,1960,False,False
947,69995385,Adventure,1960,False,False
595,13129846,Drama,1960,True,False
1057383,100,Drama,1960,True,False
355026,2300,Comedy,1960,False,False
1055522,100,Drama,1960,True,False
272415,100000,Drama,1960,True,False
29056,1499275,Comedy,1960,False,False
571,11500000,Horror,1960,False,False
25167,13100000,Comedy,1960,False,True
27759,10000000,Action,1960,False,False
24748,10000000,Western,1960,False,True
2690,25200000,Comedy,1960,False,False
8095,71000000,Drama,1960,True,True
15875,6600000,Adventure,1960,False,True
686487,2700000,Action,1960,False,False
5925,11744471,Adventure,1960,False,False
28172,4000000,Horror,1960,False,False
472271,100,Romance,1960,False,False
26484,2300000,Comedy,1960,False,False
26535,35609,Comedy,1960,False,False
5769,37600000,Adventure,1960,False,False
30137,2616000,Horror,1960,False,False
657,78900000,Action,1960,False,False
266,528428,Drama,1960,True,False
11576,60000000,Action,1960,False,False
18692,6758000,Comedy,1960,False,True
4808,13475000,Comedy,1960,False,True
3010,11170588,Drama,1960,True,True
936,10878107,Comedy,1960,False,False
9078,22182353,Animation,1960,False,False
355025,4800,Comedy,1960,False,False
92725,80000,Horror,1960,False,False
14433,8000000,Action,1960,False,False
935,9523464,Drama,1960,True,True
2098,9400000,Comedy,1960,False,False
36245,17754,Crime,1960,False,False
15421,9100000,Drama,1960,True,True
17277,4750000,Drama,1960,True,True
597544,105000,Adventure,1960,False,False
1682,10000000,Drama,1960,True,False
1594,12368234,Comedy,1960,False,False
34276,1650000,Adventure,1960,False,True
704,2360561,Music,1960,False,False
506,7000000,Thriller,1960,False,True
8073,182857,Crime,1960,False,False
14703,12000000,Drama,1960,True,False
391,14500000,Western,1960,False,False
